"","loser_name","match_dat","winner_name","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_hand","winner_ht","winner_ioc","winner_age","winner_rank","winner_rank_points","loser_id","loser_hand","loser_ht","loser_ioc","loser_age","loser_rank","loser_rank_points","score","best_of","round","minutes","w_ace","w_df","W_First Service % ","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","L_First Service % ","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","seq","sentiment_mean.winner","sentiment_twitter.winner","sentiment_instagram.winner","sentiment_mean.loser","sentiment_twitter.loser","sentiment_instagram.loser"
"67","Benoit Paire",2018-01-04,"Kevin Anderson","2018-0891","Pune","Hard",32,"A",2017-12-31,298,104731,"R",203,"RSA",31.6249144422,14,2480,105332,"R",196,"FRA",28.6516084873,41,1155,"6-7(6) 7-6(2) 6-1",3,"SF",139,26,3,0.691588785046729,107,74,55,22,16,4,5,6,4,0.514851485148515,101,52,40,28,15,6,9,25,0,0,0,NA,NA,NA
"68","Benoit Paire",2018-05-17,"Marin Cilic","2018-M009","Rome Masters","Clay",64,"M",2018-05-13,288,105227,"R",198,"CRO",29.6235455168,5,4770,105332,"R",196,"FRA",29.015742642,52,975,"6-3 6-4",3,"R16",87,4,0,0.614035087719298,57,35,27,14,10,1,2,4,7,0.347222222222222,72,25,18,21,9,6,9,43,NA,NA,NA,NA,NA,NA
"69","Benoit Paire",2018-05-31,"Kei Nishikori","2018-520","Roland Garros","Clay",128,"G",2018-05-27,190,105453,"R",178,"JPN",28.4106776181,21,1710,105332,"R",196,"FRA",29.054072553,51,1020,"6-3 2-6 4-6 6-2 6-3",5,"R64",179,1,7,0.622377622377622,143,89,67,23,0,7,12,14,13,0.446153846153846,130,58,45,32,0,6,13,91,NA,NA,NA,NA,NA,NA
"70","Benoit Paire",2018-06-20,"Roger Federer","2018-0500","Halle","Grass",32,"A",2018-06-17,293,103819,"R",185,"SUI",36.8596851472,1,8920,105332,"R",196,"FRA",29.1115674196,48,1010,"6-3 3-6 7-6(7)",3,"R16",118,7,0,0.633333333333333,90,57,42,20,15,3,5,9,3,0.578947368421053,114,66,47,24,15,5,7,24,NA,NA,NA,NA,NA,NA
"71","Benoit Paire",2018-08-08,"Rafael Nadal","2018-0421","Canada Masters","Hard",64,"M",2018-08-05,285,104745,"L",185,"ESP",32.1752224504,1,9310,105332,"R",196,"FRA",29.2457221081,55,920,"6-2 6-3",3,"R32",74,0,1,0.673469387755102,49,33,19,8,9,2,5,4,1,0.326923076923077,52,17,14,7,8,2,8,40,NA,NA,NA,NA,NA,NA
"72","Benoit Paire",2018-08-30,"Roger Federer","2018-560","Us Open","Hard",128,"G",2018-08-26,195,103819,"R",185,"SUI",37.0513347023,2,7080,105332,"R",196,"FRA",29.3032169747,56,955,"7-5 6-4 6-4",5,"R64",117,5,5,0.578947368421053,95,55,41,25,16,4,6,6,11,0.558823529411765,102,57,36,22,16,4,9,96,NA,NA,NA,NA,NA,NA
"73","Bernard Tomic",2017-05-30,"Dominic Thiem","2017-520","Roland Garros","Clay",128,"G",2017-05-28,148,106233,"R",185,"AUT",23.7344284736,7,4145,106071,"R",193,"AUS",24.6023271732,39,1015,"6-4 6-0 6-2",5,"R128",80,11,1,0.55,60,33,29,19,0,0,0,3,2,0.6125,80,49,30,10,0,3,9,49,0,0,0,NA,NA,NA
"74","Bernard Tomic",2018-07-05,"Kei Nishikori","2018-540","Wimbledon","Grass",128,"G",2018-07-01,185,105453,"R",178,"JPN",28.5065023956,28,1530,106071,"R",193,"AUS",25.6947296372,184,308,"2-6 6-3 7-6(7) 7-5",5,"R64",163,24,4,0.641221374045801,131,84,64,27,21,4,7,16,4,0.646258503401361,147,95,71,22,21,8,11,86,NA,NA,NA,NA,NA,NA
"75","Bjorn Fratangelo",2017-07-20,"John Isner","2017-0315","Newport","Grass",32,"A",2017-07-16,299,104545,"R",206,"USA",32.2245037645,21,1885,106216,"R",NA,"USA",23.9945242984,142,396,"6-2 6-4",3,"SF",72,15,1,0.551020408163265,49,27,22,16,9,0,0,3,3,0.567164179104478,67,38,19,19,9,4,7,26,0.5,0.5,NA,NA,NA,NA
"76","Borna Coric",2017-02-15,"Marin Cilic","2017-0407","Rotterdam","Hard",32,"A",2017-02-12,293,105227,"R",198,"CRO",28.3778234086,7,3470,106432,"R",NA,"CRO",20.2491444216,61,750,"6-1 2-6 6-4",3,"R16",117,11,2,0.703125,64,45,35,12,13,2,4,9,2,0.689320388349515,103,71,46,15,12,9,12,24,NA,NA,NA,NA,NA,NA
"77","Borna Coric",2017-02-28,"Marin Cilic","2017-M004","Acapulco","Hard",32,"A",2017-02-26,288,105227,"R",198,"CRO",28.4161533196,8,3410,106432,"R",NA,"CRO",20.2874743326,64,770,"6-3 2-6 6-3",3,"R16",132,12,3,0.626666666666667,75,47,36,15,13,4,6,10,6,0.545454545454545,99,54,38,21,13,9,12,19,NA,NA,NA,NA,NA,NA
"78","Borna Coric",2017-05-12,"Dominic Thiem","2017-M021","Madrid","Clay",64,"M",2017-05-07,297,106233,"R",185,"AUT",23.6769336071,9,3615,106432,"R",NA,"CRO",20.4791238877,59,825,"6-1 6-4",3,"QF",79,0,0,0.63265306122449,49,31,25,13,9,3,3,3,1,0.678571428571429,56,38,26,6,8,3,6,52,NA,NA,NA,NA,NA,NA
"79","Borna Coric",2017-08-09,"Rafael Nadal","2017-0421","Canada Masters","Hard",64,"M",2017-08-06,285,104745,"L",185,"ESP",31.1786447639,2,7465,106432,"R",NA,"CRO",20.7282683094,55,876,"6-1 6-2",3,"R32",71,7,4,0.708333333333333,48,34,28,7,8,1,1,2,2,0.590909090909091,44,26,15,6,7,1,5,40,NA,NA,NA,NA,NA,NA
"80","Borna Coric",2017-09-02,"Kevin Anderson","2017-560","Us Open","Hard",128,"G",2017-08-27,207,104731,"R",203,"RSA",31.279945243,32,1360,106432,"R",NA,"CRO",20.7857631759,61,796,"6-4 6-3 6-2",5,"R32",110,12,3,0.647058823529412,85,55,43,18,0,5,5,2,3,0.648648648648649,74,48,29,16,0,4,8,108,0.555555555555556,NA,0.555555555555556,NA,NA,NA
"81","Borna Coric",2017-10-24,"Marin Cilic","2017-0328","Basel","Hard",32,"A",2017-10-22,286,105227,"R",198,"CRO",29.067761807,4,4505,106432,"R",NA,"CRO",20.93908282,54,886,"6-3 3-6 6-3",3,"R16",119,10,6,0.594202898550725,69,41,38,16,14,1,2,2,1,0.617283950617284,81,50,38,15,13,1,3,17,0,0,NA,NA,NA,NA
"82","Borna Coric",2017-10-31,"Marin Cilic","2017-0352","Paris Masters","Hard",64,"M",2017-10-29,274,105227,"R",198,"CRO",29.0869267625,5,4185,106432,"R",NA,"CRO",20.9582477755,51,931,"6-4 6-3",3,"R32",95,13,5,0.645569620253165,79,51,44,8,10,4,4,4,0,0.648148148148148,54,35,24,11,9,2,4,21,0.35,0.35,NA,NA,NA,NA
"83","Borna Coric",2018-03-08,"Roger Federer","2018-M006","Indian Wells Masters","Hard",128,"M",2018-03-04,299,103819,"R",185,"SUI",36.5722108145,1,10060,106432,"R",NA,"CRO",21.3032169747,49,1026,"5-7 6-4 6-4",3,"SF",140,5,1,0.602272727272727,88,53,36,21,16,2,6,3,2,0.635416666666667,96,61,39,17,16,6,11,94,NA,NA,NA,NA,NA,NA
"84","Borna Coric",2018-04-18,"Novak Djokovic","2018-0410","Monte Carlo Masters","Clay",64,"M",2018-04-15,283,104925,"R",188,"SRB",30.9021218344,13,2310,106432,"R",NA,"CRO",21.4182067077,39,1251,"7-6(2) 7-5",3,"R32",135,5,1,0.652173913043478,92,60,40,18,12,6,9,1,3,0.6,80,48,31,14,12,4,8,37,0,NA,0,NA,NA,NA
"85","Borna Coric",2018-05-10,"Dominic Thiem","2018-M021","Madrid Masters","Clay",64,"M",2018-05-06,292,106233,"R",185,"AUT",24.6735112936,7,3545,106432,"R",NA,"CRO",21.4757015743,35,1296,"2-6 7-6(5) 6-4",3,"R16",144,6,3,0.59,100,59,40,23,15,4,7,8,1,0.739583333333333,96,71,53,10,15,2,4,47,NA,NA,NA,NA,NA,NA
"86","Borna Coric",2018-08-08,"Marin Cilic","2018-0421","Canada Masters","Hard",64,"M",2018-08-05,282,105227,"R",198,"CRO",29.8535249829,7,3905,106432,"R",NA,"CRO",21.7248459959,20,1745,"6-3 3-6 6-1",3,"R32",122,12,4,0.571428571428571,91,52,45,16,13,7,8,8,4,0.507692307692308,65,33,26,16,12,0,3,37,NA,NA,NA,NA,NA,NA
"87","Bradley Klahn",2018-08-27,"John Isner","2018-560","Us Open","Hard",128,"G",2018-08-26,124,104545,"R",206,"USA",33.3360711841,11,3200,105614,"L",190,"USA",28.0191649555,92,618,"7-6(3) 6-3 6-4",5,"R128",113,20,1,0.75,84,63,54,12,17,1,2,8,8,0.565217391304348,92,52,37,21,15,1,4,25,0,0,NA,NA,NA,NA
"88","Cameron Norrie",2018-02-25,"Dominic Thiem","2018-M004","Acapulco","Hard",32,"A",2018-02-25,274,106233,"R",185,"AUT",24.4818617385,6,3810,111815,"L",NA,"GBR",22.5133470226,113,509,"6-3 5-7 7-5",3,"R32",142,8,3,0.483516483516484,91,44,37,28,17,1,3,4,4,0.601769911504425,113,68,46,24,16,8,11,5,0.2,NA,0.2,NA,NA,NA
"89","Carlos Berlocq",2017-02-16,"Kei Nishikori","2017-0506","Buenos Aires","Clay",32,"A",2017-02-12,299,105453,"R",178,"JPN",27.1266255989,5,4625,104122,"R",183,"ARG",34.0287474333,77,668,"4-6 6-4 6-3",3,"SF",163,3,3,0.630434782608696,92,58,44,15,15,7,10,2,4,0.575471698113208,106,61,40,21,14,10,14,26,0.414243365330322,0.237577639751553,0.590909090909091,NA,NA,NA
"90","Carlos Berlocq",2017-04-24,"Kevin Anderson","2017-0425","Barcelona","Clay",64,"A",2017-04-23,248,104731,"R",203,"RSA",30.9349760438,66,730,104122,"R",183,"ARG",34.2203969884,62,792,"2-6 7-6(4) 6-3",3,"R64",134,8,2,0.594936708860759,79,47,38,14,14,1,4,1,3,0.752688172043011,93,70,48,11,15,3,6,6,0.846153846153846,0.846153846153846,NA,NA,NA,NA
"91","Carlos Berlocq",2018-02-20,"Marin Cilic","2018-6932","Rio De Janeiro","Clay",32,"A",2018-02-18,285,105227,"R",198,"CRO",29.3935660507,3,4960,104122,"R",183,"ARG",35.0444900753,139,410,"6-3 6-2",3,"R32",79,4,1,0.5,54,27,24,15,9,3,3,1,3,0.763636363636364,55,42,27,3,8,2,5,16,0.0666666666666667,NA,0.0666666666666667,NA,NA,NA
"92","Christian Harrison",2018-07-03,"Kei Nishikori","2018-540","Wimbledon","Grass",128,"G",2018-07-01,143,105453,"R",178,"JPN",28.5065023956,28,1530,106328,"R",NA,"USA",24.0930869268,198,292,"6-2 4-6 7-6(3) 6-2",5,"R128",157,8,7,0.699186991869919,123,86,66,14,19,3,6,6,5,0.607407407407407,135,82,56,20,20,10,16,44,NA,NA,NA,NA,NA,NA
"93","Corentin Moutet",2018-07-24,"Dominic Thiem","2018-0414","Hamburg","Clay",32,"A",2018-07-22,285,106233,"R",185,"AUT",24.8843258042,8,3665,144895,"L",NA,"FRA",19.2607802875,119,488,"6-4 6-2",3,"R32",82,3,0,0.545454545454545,55,30,20,16,9,2,4,0,3,0.622641509433962,53,33,19,5,9,2,7,16,0,0,NA,NA,NA,NA
"94","Damir Dzumhur",2017-05-01,"Marin Cilic","2017-7163","Istanbul","Clay",32,"A",2017-04-30,286,105227,"R",198,"CRO",28.5886379192,8,3565,106000,"R",172,"BIH",24.9472963723,92,580,"6-3 6-2",3,"R16",69,1,1,0.634615384615385,52,33,24,12,9,1,2,2,0,0.571428571428571,49,28,17,9,8,6,10,13,0,0,NA,NA,NA,NA
"95","Damir Dzumhur",2018-01-19,"Rafael Nadal","2018-580","Australian Open","Hard",128,"G",2018-01-14,301,104745,"L",185,"ESP",31.6194387406,1,10600,106000,"R",172,"BIH",25.6563997262,30,1391,"6-1 6-3 6-1",5,"R32",110,4,0,0.645569620253165,79,51,34,19,12,1,2,5,6,0.533333333333333,75,40,22,11,11,9,16,97,NA,NA,NA,NA,NA,NA
"96","Damir Dzumhur",2018-05-16,"Rafael Nadal","2018-M009","Rome Masters","Clay",64,"M",2018-05-13,285,104745,"L",185,"ESP",31.9452429843,2,7950,106000,"R",172,"BIH",25.9822039699,31,1415,"6-1 6-0",3,"R32",60,0,1,0.675675675675676,37,25,19,9,7,0,0,2,1,0.673913043478261,46,31,17,1,6,3,8,40,NA,NA,NA,NA,NA,NA
"97","Daniel Evans",2017-03-06,"Kei Nishikori","2017-M006","Indian Wells Masters","Hard",128,"M",2017-03-05,246,105453,"R",178,"JPN",27.1841204654,5,4730,105554,"R",175,"GBR",26.7871321013,41,1016,"6-3 6-4",3,"R64",84,1,1,0.689655172413793,58,40,29,8,10,4,6,4,5,0.451612903225806,62,28,21,12,9,5,9,41,NA,NA,NA,NA,NA,NA
"98","Daniel Evans",2017-04-26,"Dominic Thiem","2017-0425","Barcelona","Clay",64,"A",2017-04-23,291,106233,"R",185,"AUT",23.6386036961,9,3385,105554,"R",175,"GBR",26.9212867899,43,954,"7-6(5) 6-2",3,"R16",82,6,3,0.779411764705882,68,53,41,7,10,6,6,2,2,0.738461538461539,65,48,34,8,10,4,6,38,NA,NA,NA,NA,NA,NA
"99","Daniil Medvedev",2017-02-02,"Novak Djokovic","2017-M-DC-2017-WG-M-RUS-SRB-01","Davis Cup WG R1: RUS vs SRB","Hard",4,"D",2017-02-02,2,104925,"R",188,"SRB",29.6947296372,2,9825,106421,"R",NA,"RUS",20.9691991786,63,749,"3-6 6-4 6-1 1-0 RET",3,"RR",136,4,3,0.673076923076923,104,70,42,16,14,9,14,7,2,0.53125,96,51,29,20,13,6,13,2,NA,NA,NA,NA,NA,NA
"100","Daniil Medvedev",2017-06-29,"Novak Djokovic","2017-M016","Eastbourne","Grass",32,"A",2017-06-25,299,104925,"R",188,"SRB",30.0971937029,4,5805,106421,"R",NA,"RUS",21.3716632444,52,864,"6-4 6-4",3,"SF",82,5,4,0.578125,64,37,32,11,10,3,4,4,3,0.593220338983051,59,35,23,13,10,3,6,26,0,NA,0,NA,NA,NA
"101","Daniil Medvedev",2018-04-17,"Kei Nishikori","2018-0410","Monte Carlo Masters","Clay",64,"M",2018-04-15,272,105453,"R",178,"JPN",28.295687885,36,1280,106421,"R",NA,"RUS",22.1765913758,49,984,"7-5 6-2",3,"R32",100,1,3,0.451612903225806,62,28,24,20,10,5,6,1,5,0.530864197530864,81,43,29,14,10,6,10,26,NA,NA,NA,NA,NA,NA
"102","Daniil Medvedev",2018-09-19,"Dominic Thiem","2018-0568","St. Petersburg","Hard",32,"A",2018-09-16,297,106233,"R",185,"AUT",25.0376454483,8,3665,106421,"R",NA,"RUS",22.598220397,35,1262,"6-2 3-6 7-6(2)",3,"QF",126,10,1,0.5,82,41,32,23,14,1,3,3,6,0.555555555555556,99,55,37,22,15,12,15,24,0.241666666666667,0.241666666666667,NA,NA,NA,NA
"103","David Ferrer",2017-04-25,"Kevin Anderson","2017-0425","Barcelona","Clay",64,"A",2017-04-23,275,104731,"R",203,"RSA",30.9349760438,66,730,103970,"R",175,"ESP",35.06091718,32,1230,"6-3 6-4",3,"R32",66,4,2,0.64,50,32,29,9,10,0,1,0,2,0.571428571428571,42,24,17,10,9,1,4,22,0.06,0,0.12,NA,NA,NA
"104","David Ferrer",2017-05-11,"Kei Nishikori","2017-M021","Madrid","Clay",64,"M",2017-05-07,287,105453,"R",178,"JPN",27.356605065,8,3650,103970,"R",175,"ESP",35.099247091,30,1230,"6-4 6-3",3,"R16",85,1,0,0.647058823529412,51,33,24,11,9,1,2,1,3,0.634615384615385,52,33,21,8,10,1,5,42,0,0,0,NA,NA,NA
"105","David Ferrer",2017-05-16,"Kei Nishikori","2017-M009","Rome","Clay",64,"M",2017-05-14,273,105453,"R",178,"JPN",27.3757700205,9,3470,103970,"R",175,"ESP",35.1184120465,30,1230,"7-5 6-2",3,"R32",81,3,1,0.754385964912281,57,43,29,8,10,1,3,5,2,0.553571428571429,56,31,19,11,10,7,12,28,NA,NA,NA,NA,NA,NA
"106","David Ferrer",2017-08-10,"Roger Federer","2017-0421","Canada Masters","Hard",64,"M",2017-08-06,286,103819,"R",185,"SUI",35.9972621492,3,6545,103970,"R",175,"ESP",35.3483915127,33,1255,"4-6 6-4 6-2",3,"R16",116,12,4,0.588235294117647,102,60,42,21,14,10,13,1,6,0.576470588235294,85,49,33,17,14,8,13,41,NA,NA,NA,NA,NA,NA
"107","David Ferrer",2018-08-26,"Rafael Nadal","2018-560","Us Open","Hard",128,"G",2018-08-26,100,104745,"L",185,"ESP",32.2327173169,1,10040,103970,"R",175,"ESP",36.4024640657,148,390,"6-3 3-4 RET",5,"R128",83,2,3,0.622222222222222,45,28,20,8,8,1,3,1,4,0.649122807017544,57,37,20,10,8,3,6,1,NA,NA,NA,NA,NA,NA
"108","David Goffin",2017-04-22,"Rafael Nadal","2017-0410","Monte Carlo","Clay",64,"M",2017-04-16,298,104745,"L",185,"ESP",30.8720054757,7,3735,105676,"R",163,"BEL",26.3600273785,13,2705,"6-3 6-1",3,"SF",89,4,0,0.666666666666667,42,28,19,12,8,3,4,4,0,0.545454545454545,66,36,20,12,8,6,11,53,NA,NA,NA,NA,NA,NA
"109","David Goffin",2017-05-12,"Rafael Nadal","2017-M021","Madrid","Clay",64,"M",2017-05-07,295,104745,"L",185,"ESP",30.9295003422,5,4375,105676,"R",163,"BEL",26.417522245,10,3055,"7-6(3) 6-2",3,"QF",119,0,0,0.696969696969697,66,46,35,13,10,5,5,2,3,0.609756097560976,82,50,32,14,10,12,14,50,NA,NA,NA,NA,NA,NA
"110","David Goffin",2017-05-18,"Marin Cilic","2017-M009","Rome","Clay",64,"M",2017-05-14,290,105227,"R",198,"CRO",28.6269678303,8,3735,105676,"R",163,"BEL",26.4366872005,10,3055,"6-3 6-4",3,"R16",85,7,1,0.535714285714286,56,30,23,17,10,3,4,3,5,0.515151515151515,66,34,22,15,9,8,11,45,NA,NA,NA,NA,NA,NA
"111","David Goffin",2017-10-27,"Roger Federer","2017-0328","Basel","Hard",32,"A",2017-10-22,299,103819,"R",185,"SUI",36.2080766598,2,8505,105676,"R",163,"BEL",26.8774811773,10,2840,"6-1 6-2",3,"SF",60,4,3,0.575,40,23,21,11,8,0,0,6,2,0.584615384615385,65,38,21,10,7,6,10,30,NA,NA,NA,NA,NA,NA
"112","David Goffin",2018-04-26,"Rafael Nadal","2018-0425","Barcelona","Clay",64,"A",2018-04-22,299,104745,"L",185,"ESP",31.8877481177,1,8770,105676,"R",163,"BEL",27.3757700205,10,2930,"6-4 6-0",3,"SF",82,2,0,0.619047619047619,42,26,20,11,8,0,1,1,1,0.65,60,39,21,6,8,6,11,46,NA,NA,NA,NA,NA,NA
"113","David Goffin",2018-08-18,"Roger Federer","2018-M024","Cincinnati Masters","Hard",64,"M",2018-08-12,298,103819,"R",185,"SUI",37.0130047912,2,6480,105676,"R",163,"BEL",27.6824093087,11,3085,"7-6(3) 1-1 RET",3,"SF",62,9,2,0.711111111111111,45,32,24,9,7,0,0,1,4,0.631578947368421,57,36,25,13,7,4,4,53,0.25,NA,0.25,NA,NA,NA
"114","David Goffin",2018-09-03,"Marin Cilic","2018-560","Us Open","Hard",128,"G",2018-08-26,216,105227,"R",198,"CRO",29.9110198494,7,4445,105676,"R",163,"BEL",27.7207392197,10,3435,"7-6(6) 6-2 6-4",5,"R16",144,12,6,0.455445544554455,101,46,38,26,15,5,7,4,2,0.670212765957447,94,63,38,17,16,3,8,117,NA,NA,NA,NA,NA,NA
"115","Denis Kudla",2018-01-18,"Dominic Thiem","2018-580","Australian Open","Hard",128,"G",2018-01-14,217,106233,"R",185,"AUT",24.3668720055,5,4060,106045,"R",180,"USA",25.4127310062,190,272,"6-7(6) 3-6 6-3 6-2 6-3",5,"R64",228,21,8,0.577181208053691,149,86,72,24,23,4,8,12,9,0.56353591160221,181,102,64,36,24,10,18,81,NA,NA,NA,NA,NA,NA
"116","Denis Kudla",2018-06-22,"Roger Federer","2018-0500","Halle","Grass",32,"A",2018-06-17,299,103819,"R",185,"SUI",36.8596851472,1,8920,106045,"R",180,"USA",25.8343600274,109,507,"7-6(1) 7-5",3,"SF",87,12,3,0.666666666666667,75,50,42,13,12,6,7,8,3,0.608108108108108,74,45,36,14,12,1,3,30,NA,NA,NA,NA,NA,NA
"117","Denis Shapovalov",2018-02-27,"Dominic Thiem","2018-M004","Acapulco","Hard",32,"A",2018-02-25,288,106233,"R",185,"AUT",24.4818617385,6,3810,133430,"L",NA,"CAN",18.8692676249,45,1121,"6-2 6-3",3,"R16",75,4,2,0.75,44,33,28,6,8,0,0,2,6,0.5625,64,36,19,14,9,7,11,19,NA,NA,NA,NA,NA,NA
"118","Denis Shapovalov",2018-05-17,"Rafael Nadal","2018-M009","Rome Masters","Clay",64,"M",2018-05-13,293,104745,"L",185,"ESP",31.9452429843,2,7950,133430,"L",NA,"CAN",19.0800821355,29,1488,"6-4 6-1",3,"R16",82,2,1,0.837837837837838,37,31,28,4,8,0,0,5,6,0.638888888888889,72,46,26,11,9,9,13,48,NA,NA,NA,NA,NA,NA
"119","Denis Shapovalov",2018-08-01,"Kei Nishikori","2018-M035","Washington","Hard",64,"A",2018-07-29,292,105453,"R",178,"JPN",28.5831622177,20,1800,133430,"L",NA,"CAN",19.2908966461,26,1530,"7-6(1) 6-3",3,"R16",102,0,2,0.661016949152542,59,39,28,15,10,0,0,7,6,0.451219512195122,82,37,25,22,11,2,4,39,NA,NA,NA,NA,NA,NA
"120","Denis Shapovalov",2018-08-31,"Kevin Anderson","2018-560","Us Open","Hard",128,"G",2018-08-26,199,104731,"R",203,"RSA",32.2765229295,5,4615,133430,"L",NA,"CAN",19.3675564682,28,1385,"4-6 6-3 6-4 4-6 6-4",5,"R32",223,11,1,0.705479452054795,146,103,77,26,25,7,9,13,8,0.591549295774648,142,84,64,31,24,4,7,100,NA,NA,NA,NA,NA,NA
"121","Dennis Novikov",2017-07-19,"John Isner","2017-0315","Newport","Grass",32,"A",2017-07-16,297,104545,"R",206,"USA",32.2245037645,21,1885,106261,"R",NA,"USA",23.6933607118,203,257,"6-4 6-4",3,"QF",73,20,3,0.692307692307692,52,36,31,9,10,0,0,4,1,0.485294117647059,68,33,24,18,10,3,5,24,NA,NA,NA,NA,NA,NA
"122","Diego Sebastian Schwartzman",2017-02-15,"Kei Nishikori","2017-0506","Buenos Aires","Clay",32,"A",2017-02-12,293,105453,"R",178,"JPN",27.1266255989,5,4625,106043,"R",170,"ARG",24.4955509925,50,890,"5-7 6-2 6-2",3,"R16",124,3,0,0.66304347826087,92,61,43,13,14,8,11,2,0,0.691358024691358,81,56,35,8,14,4,10,20,0.5,NA,0.5,NA,NA,NA
"123","Diego Sebastian Schwartzman",2017-02-23,"Dominic Thiem","2017-6932","Rio De Janeiro","Clay",32,"A",2017-02-19,294,106233,"R",185,"AUT",23.4661190965,8,3375,106043,"R",170,"ARG",24.514715948,51,865,"6-2 6-3",3,"QF",75,2,2,0.508474576271186,59,30,17,17,8,8,10,0,2,0.571428571428571,49,28,12,7,9,0,6,25,0,NA,0,NA,NA,NA
"124","Diego Sebastian Schwartzman",2017-04-21,"Rafael Nadal","2017-0410","Monte Carlo","Clay",64,"M",2017-04-16,295,104745,"L",185,"ESP",30.8720054757,7,3735,106043,"R",170,"ARG",24.6680355921,41,982,"6-4 6-4",3,"QF",99,2,1,0.672413793103448,58,39,22,9,10,2,6,1,0,0.517241379310345,58,30,15,12,10,2,8,50,NA,NA,NA,NA,NA,NA
"125","Diego Sebastian Schwartzman",2017-05-04,"Marin Cilic","2017-7163","Istanbul","Clay",32,"A",2017-04-30,298,105227,"R",198,"CRO",28.5886379192,8,3565,106043,"R",170,"ARG",24.7063655031,46,912,"6-1 7-6(7)",3,"SF",99,2,5,0.448275862068966,58,26,16,18,10,0,3,0,3,0.628571428571429,70,44,26,7,9,7,12,25,NA,NA,NA,NA,NA,NA
"126","Diego Sebastian Schwartzman",2017-05-09,"Kei Nishikori","2017-M021","Madrid","Clay",64,"M",2017-05-07,273,105453,"R",178,"JPN",27.356605065,8,3650,106043,"R",170,"ARG",24.7255304586,40,1002,"1-6 6-0 6-4",3,"R32",120,5,0,0.652173913043478,92,60,36,14,11,9,13,1,5,0.634146341463415,82,52,31,8,12,7,13,28,NA,NA,NA,NA,NA,NA
"127","Diego Sebastian Schwartzman",2017-06-03,"Novak Djokovic","2017-520","Roland Garros","Clay",128,"G",2017-05-28,211,104925,"R",188,"SRB",30.0205338809,2,7445,106043,"R",170,"ARG",24.7830253251,41,1005,"5-7 6-3 3-6 6-1 6-1",5,"R32",198,7,1,0.701754385964912,114,80,62,19,0,3,7,4,5,0.601307189542484,153,92,57,24,0,13,21,112,0.928571428571429,0.928571428571429,NA,NA,NA,NA
"128","Diego Sebastian Schwartzman",2017-10-10,"Roger Federer","2017-5014","Shanghai Masters","Hard",64,"M",2017-10-08,270,103819,"R",185,"SUI",36.1697467488,2,7505,106043,"R",170,"ARG",25.1471594798,26,1720,"7-6(4) 6-4",3,"R32",93,14,0,0.652777777777778,72,47,35,14,11,4,5,3,1,0.635294117647059,85,54,34,15,11,6,8,25,0,0,0,NA,NA,NA
"129","Diego Sebastian Schwartzman",2017-10-31,"John Isner","2017-0352","Paris Masters","Hard",64,"M",2017-10-29,279,104545,"R",206,"USA",32.5119780972,14,2505,106043,"R",170,"ARG",25.2046543463,25,1720,"7-6(2) 6-7(11) 6-3",3,"R32",154,29,4,0.692307692307692,130,90,67,24,17,4,4,7,2,0.542857142857143,105,57,44,33,16,3,4,26,1.04166666666667,1.04166666666667,NA,NA,NA,NA
"130","Diego Sebastian Schwartzman",2018-01-21,"Rafael Nadal","2018-580","Australian Open","Hard",128,"G",2018-01-14,401,104745,"L",185,"ESP",31.6194387406,1,10600,106043,"R",170,"ARG",25.4154688569,26,1675,"6-3 6-7(4) 6-3 6-3",5,"R16",231,7,4,0.684931506849315,146,100,63,28,20,15,18,12,3,0.537414965986395,147,79,53,30,19,11,18,113,NA,NA,NA,NA,NA,NA
"131","Diego Sebastian Schwartzman",2018-05-10,"Rafael Nadal","2018-M021","Madrid Masters","Clay",64,"M",2018-05-06,293,104745,"L",185,"ESP",31.9260780287,1,8770,106043,"R",170,"ARG",25.7221081451,16,2085,"6-3 6-4",3,"R16",104,1,1,0.698412698412698,63,44,29,14,10,3,4,1,3,0.548387096774194,62,34,20,16,9,4,7,48,NA,NA,NA,NA,NA,NA
"132","Diego Sebastian Schwartzman",2018-06-05,"Rafael Nadal","2018-520","Roland Garros","Clay",128,"G",2018-05-27,220,104745,"L",185,"ESP",31.9835728953,1,8770,106043,"R",170,"ARG",25.7796030116,12,2165,"4-6 6-3 6-2 6-2",5,"QF",222,1,3,0.573643410852713,129,74,45,30,0,15,20,1,3,0.584745762711864,118,69,38,18,0,9,18,121,NA,NA,NA,NA,NA,NA
"133","Diego Sebastian Schwartzman",2018-08-09,"Marin Cilic","2018-0421","Canada Masters","Hard",64,"M",2018-08-05,292,105227,"R",198,"CRO",29.8535249829,7,3905,106043,"R",170,"ARG",25.9712525667,12,2470,"6-3 6-2",3,"R16",71,5,1,0.591836734693878,49,29,24,9,9,0,2,1,1,0.647058823529412,51,33,17,8,8,4,9,47,NA,NA,NA,NA,NA,NA
